rot_crop,RCI,n,RCI_unique,RCI_match
Corn-Alfalfa-Alfalfa-Alfalfa-Grassland/Pasture-Corn,3.24,2,3.46,FALSE
Corn-Alfalfa-Alfalfa-Alfalfa-Grassland/Pasture-Corn,4,5,3.46,FALSE
Corn-Alfalfa-Alfalfa-Alfalfa-Other Hay/Non Alfalfa-Corn,3.24,1,3.46,FALSE
Corn-Alfalfa-Alfalfa-Alfalfa-Other Hay/Non Alfalfa-Corn,4,1,3.46,FALSE
Corn-Alfalfa-Alfalfa-Alfalfa-Soybeans-Corn,3.24,5,3.46,FALSE
Corn-Alfalfa-Alfalfa-Alfalfa-Soybeans-Corn,3.46,3,3.46,TRUE
Corn-Alfalfa-Alfalfa-Alfalfa-Soybeans-Corn,4,1,3.46,FALSE
Corn-Alfalfa-Alfalfa-Alfalfa-Winter Wheat-Corn,3.24,1,3.46,FALSE
Corn-Alfalfa-Alfalfa-Alfalfa-Winter Wheat-Corn,3.46,1,3.46,TRUE
Corn-Alfalfa-Alfalfa-Corn-Alfalfa-Corn,2.65,4,2.65,TRUE
Corn-Alfalfa-Alfalfa-Corn-Alfalfa-Corn,3.46,2,2.65,FALSE
Corn-Alfalfa-Alfalfa-Corn-Corn-Corn,2.65,16,2.45,FALSE
Corn-Alfalfa-Alfalfa-Corn-Corn-Corn,3.46,4,2.45,FALSE
Corn-Alfalfa-Alfalfa-Corn-Dbl Crop WinWht/Soybeans-Corn,3.46,1,3.46,TRUE
Corn-Alfalfa-Alfalfa-Corn-Dbl Crop WinWht/Soybeans-Corn,3.67,1,3.46,FALSE
Corn-Alfalfa-Alfalfa-Corn-Pumpkins-Corn,4.24,1,3.46,FALSE
Corn-Alfalfa-Alfalfa-Corn-Soybeans-Corn,3.46,12,3.46,TRUE
Corn-Alfalfa-Alfalfa-Corn-Soybeans-Corn,3.67,3,3.46,FALSE
Corn-Alfalfa-Alfalfa-Corn-Soybeans-Corn,4.24,2,3.46,FALSE
Corn-Alfalfa-Alfalfa-Corn-Winter Wheat-Corn,3.46,2,3.46,TRUE
Corn-Alfalfa-Alfalfa-Deciduous Forest-Soybeans-Corn,4,1,4.24,FALSE
Corn-Alfalfa-Alfalfa-Grassland/Pasture-Alfalfa-Corn,3.24,6,3.46,FALSE
Corn-Alfalfa-Alfalfa-Grassland/Pasture-Alfalfa-Corn,3.46,1,3.46,TRUE
Corn-Alfalfa-Alfalfa-Grassland/Pasture-Alfalfa-Corn,4,1,3.46,FALSE
Corn-Alfalfa-Alfalfa-Grassland/Pasture-Corn-Corn,0,1,3.46,FALSE
Corn-Alfalfa-Alfalfa-Grassland/Pasture-Corn-Corn,1.41,2,3.46,FALSE
Corn-Alfalfa-Alfalfa-Grassland/Pasture-Corn-Corn,2.45,1,3.46,FALSE
Corn-Alfalfa-Alfalfa-Grassland/Pasture-Corn-Corn,3.46,2,3.46,TRUE
Corn-Alfalfa-Alfalfa-Grassland/Pasture-Corn-Corn,3.67,1,3.46,FALSE
Corn-Alfalfa-Alfalfa-Grassland/Pasture-Grassland/Pasture-Corn,1.41,1,3.67,FALSE
Corn-Alfalfa-Alfalfa-Grassland/Pasture-Grassland/Pasture-Corn,2,1,3.67,FALSE
Corn-Alfalfa-Alfalfa-Grassland/Pasture-Grassland/Pasture-Corn,3.46,3,3.67,FALSE
Corn-Alfalfa-Alfalfa-Grassland/Pasture-Grassland/Pasture-Corn,3.67,1,3.67,TRUE
Corn-Alfalfa-Alfalfa-Grassland/Pasture-Soybeans-Corn,2.45,1,4.24,FALSE
Corn-Alfalfa-Alfalfa-Grassland/Pasture-Soybeans-Corn,4,3,4.24,FALSE
Corn-Alfalfa-Alfalfa-Other Hay/Non Alfalfa-Corn-Corn,3.46,2,3.46,TRUE
Corn-Alfalfa-Alfalfa-Other Hay/Non Alfalfa-Grassland/Pasture-Corn,4,1,4.24,FALSE
Corn-Alfalfa-Alfalfa-Other Hay/Non Alfalfa-Other Hay/Non Alfalfa-Corn,4.24,1,3.67,FALSE
Corn-Alfalfa-Alfalfa-Soybeans-Alfalfa-Corn,3.46,1,3.46,TRUE
Corn-Alfalfa-Alfalfa-Soybeans-Alfalfa-Corn,4,2,3.46,FALSE
Corn-Alfalfa-Alfalfa-Soybeans-Corn-Corn,3.46,1,3.46,TRUE
Corn-Alfalfa-Alfalfa-Soybeans-Corn-Corn,3.67,3,3.46,FALSE
Corn-Alfalfa-Alfalfa-Soybeans-Soybeans-Corn,1.73,1,3.46,FALSE
Corn-Alfalfa-Alfalfa-Soybeans-Soybeans-Corn,4,1,3.46,FALSE
Corn-Alfalfa-Alfalfa-Winter Wheat-Corn-Corn,3.46,1,3.46,TRUE
Corn-Alfalfa-Alfalfa-Winter Wheat-Soybeans-Corn,4.24,1,4.24,TRUE
Corn-Alfalfa-Clover/Wildflowers-Corn-Corn-Corn,4,1,3,FALSE
Corn-Alfalfa-Corn-Alfalfa-Alfalfa-Corn,2.45,1,2.65,FALSE
Corn-Alfalfa-Corn-Alfalfa-Alfalfa-Corn,3.24,2,2.65,FALSE
Corn-Alfalfa-Corn-Alfalfa-Corn-Corn,2.24,1,2.24,TRUE
Corn-Alfalfa-Corn-Alfalfa-Corn-Corn,3,3,2.24,FALSE
Corn-Alfalfa-Corn-Alfalfa-Fallow/Idle Cropland-Corn,3,1,3.24,FALSE
Corn-Alfalfa-Corn-Alfalfa-Soybeans-Corn,3.74,2,3.24,FALSE
Corn-Alfalfa-Corn-Corn-Alfalfa-Corn,2.45,1,2.45,TRUE
Corn-Alfalfa-Corn-Corn-Corn-Corn,1.41,2,1.73,FALSE
Corn-Alfalfa-Corn-Corn-Corn-Corn,1.73,4,1.73,TRUE
Corn-Alfalfa-Corn-Corn-Corn-Corn,2,27,1.73,FALSE
Corn-Alfalfa-Corn-Corn-Corn-Corn,2.74,6,1.73,FALSE
Corn-Alfalfa-Corn-Corn-Corn-Corn,3,2,1.73,FALSE
Corn-Alfalfa-Corn-Corn-Corn-Corn,3.74,1,1.73,FALSE
Corn-Alfalfa-Corn-Corn-Corn-Corn,4,1,1.73,FALSE
Corn-Alfalfa-Corn-Corn-Dbl Crop WinWht/Soybeans-Corn,3.74,2,3,FALSE
Corn-Alfalfa-Corn-Corn-Grassland/Pasture-Corn,3,2,3,TRUE
Corn-Alfalfa-Corn-Corn-Grassland/Pasture-Corn,3.24,1,3,FALSE
Corn-Alfalfa-Corn-Corn-Grassland/Pasture-Corn,3.74,2,3,FALSE
Corn-Alfalfa-Corn-Corn-Soybeans-Corn,1.41,1,3,FALSE
Corn-Alfalfa-Corn-Corn-Soybeans-Corn,3,9,3,TRUE
Corn-Alfalfa-Corn-Corn-Soybeans-Corn,3.24,6,3,FALSE
Corn-Alfalfa-Corn-Corn-Soybeans-Corn,3.74,3,3,FALSE
Corn-Alfalfa-Corn-Corn-Soybeans-Corn,4,1,3,FALSE
Corn-Alfalfa-Corn-Corn-Soybeans-Corn,4.24,1,3,FALSE
Corn-Alfalfa-Corn-Corn-Winter Wheat-Corn,2.45,2,3,FALSE
Corn-Alfalfa-Corn-Corn-Winter Wheat-Corn,3.74,2,3,FALSE
Corn-Alfalfa-Corn-Dbl Crop WinWht/Soybeans-Corn-Corn,3,1,3,TRUE
Corn-Alfalfa-Corn-Dbl Crop WinWht/Soybeans-Corn-Corn,3.24,1,3,FALSE
Corn-Alfalfa-Corn-Dbl Crop WinWht/Soybeans-Corn-Corn,3.74,1,3,FALSE
Corn-Alfalfa-Corn-Dbl Crop WinWht/Soybeans-Soybeans-Corn,2.45,1,4,FALSE
Corn-Alfalfa-Corn-Fallow/Idle Cropland-Corn-Corn,3,2,3,TRUE
Corn-Alfalfa-Corn-Grassland/Pasture-Corn-Corn,2.45,1,3,FALSE
Corn-Alfalfa-Corn-Grassland/Pasture-Corn-Corn,3,2,3,TRUE
Corn-Alfalfa-Corn-Grassland/Pasture-Corn-Corn,3.74,2,3,FALSE
Corn-Alfalfa-Corn-Grassland/Pasture-Grassland/Pasture-Corn,3.24,1,3.46,FALSE
Corn-Alfalfa-Corn-Grassland/Pasture-Grassland/Pasture-Corn,3.46,1,3.46,TRUE
Corn-Alfalfa-Corn-Peas-Soybeans-Corn,4,1,4,TRUE
Corn-Alfalfa-Corn-Soybeans-Alfalfa-Corn,3.24,1,3.46,FALSE
Corn-Alfalfa-Corn-Soybeans-Corn-Corn,1.41,6,3,FALSE
Corn-Alfalfa-Corn-Soybeans-Corn-Corn,2.45,2,3,FALSE
Corn-Alfalfa-Corn-Soybeans-Corn-Corn,3,12,3,TRUE
Corn-Alfalfa-Corn-Soybeans-Corn-Corn,3.24,4,3,FALSE
Corn-Alfalfa-Corn-Soybeans-Corn-Corn,3.74,4,3,FALSE
Corn-Alfalfa-Corn-Soybeans-Corn-Corn,4.24,1,3,FALSE
Corn-Alfalfa-Corn-Soybeans-Dbl Crop WinWht/Soybeans-Corn,2.45,2,4,FALSE
Corn-Alfalfa-Corn-Soybeans-Fallow/Idle Cropland-Corn,3.74,2,4,FALSE
Corn-Alfalfa-Corn-Soybeans-Grassland/Pasture-Corn,2.45,1,4,FALSE
Corn-Alfalfa-Corn-Soybeans-Grassland/Pasture-Corn,3.74,1,4,FALSE
Corn-Alfalfa-Corn-Soybeans-Grassland/Pasture-Corn,4,2,4,TRUE
Corn-Alfalfa-Corn-Soybeans-Oats-Corn,3.74,1,4,FALSE
Corn-Alfalfa-Corn-Soybeans-Soybeans-Corn,3,4,3.24,FALSE
Corn-Alfalfa-Corn-Soybeans-Soybeans-Corn,3.24,3,3.24,TRUE
Corn-Alfalfa-Corn-Soybeans-Soybeans-Corn,3.74,2,3.24,FALSE
Corn-Alfalfa-Corn-Soybeans-Soybeans-Corn,4,1,3.24,FALSE
Corn-Alfalfa-Corn-Soybeans-Winter Wheat-Corn,1.41,2,4,FALSE
Corn-Alfalfa-Corn-Soybeans-Winter Wheat-Corn,4,1,4,TRUE
Corn-Alfalfa-Corn-Soybeans-Winter Wheat-Corn,4.47,2,4,FALSE
Corn-Alfalfa-Corn-Winter Wheat-Corn-Corn,3,1,3,TRUE
Corn-Alfalfa-Dbl Crop WinWht/Soybeans-Corn-Soybeans-Corn,4.74,1,4,FALSE
Corn-Alfalfa-Dbl Crop WinWht/Soybeans-Soybeans-Soybeans-Corn,4.47,1,4,FALSE
Corn-Alfalfa-Deciduous Forest-Corn-Corn-Corn,1.73,1,3,FALSE
Corn-Alfalfa-Deciduous Forest-Corn-Corn-Corn,4,1,3,FALSE
Corn-Alfalfa-Deciduous Forest-Dbl Crop WinWht/Soybeans-Soybeans-Corn,2.45,1,4.74,FALSE
Corn-Alfalfa-Deciduous Forest-Deciduous Forest-Corn-Corn,4,1,3.24,FALSE
Corn-Alfalfa-Deciduous Forest-Soybeans-Corn-Corn,4,1,4,TRUE
Corn-Alfalfa-Deciduous Forest-Soybeans-Soybeans-Corn,1.73,1,4,FALSE
Corn-Alfalfa-Fallow/Idle Cropland-Corn-Soybeans-Corn,4,1,4,TRUE
Corn-Alfalfa-Grassland/Pasture-Alfalfa-Alfalfa-Corn,0,1,3.46,FALSE
Corn-Alfalfa-Grassland/Pasture-Alfalfa-Alfalfa-Corn,3.24,3,3.46,FALSE
Corn-Alfalfa-Grassland/Pasture-Alfalfa-Corn-Corn,3.24,3,3.24,TRUE
Corn-Alfalfa-Grassland/Pasture-Alfalfa-Corn-Corn,3.67,1,3.24,FALSE
Corn-Alfalfa-Grassland/Pasture-Alfalfa-Corn-Corn,3.74,1,3.24,FALSE
Corn-Alfalfa-Grassland/Pasture-Alfalfa-Corn-Corn,4.47,1,3.24,FALSE
Corn-Alfalfa-Grassland/Pasture-Alfalfa-Grassland/Pasture-Corn,3,2,3.24,FALSE
Corn-Alfalfa-Grassland/Pasture-Alfalfa-Grassland/Pasture-Corn,3.74,1,3.24,FALSE
Corn-Alfalfa-Grassland/Pasture-Alfalfa-Other Hay/Non Alfalfa-Corn,3.74,1,4,FALSE
Corn-Alfalfa-Grassland/Pasture-Alfalfa-Soybeans-Corn,3.74,1,4,FALSE
Corn-Alfalfa-Grassland/Pasture-Corn-Alfalfa-Corn,4.24,1,3.46,FALSE
Corn-Alfalfa-Grassland/Pasture-Corn-Corn-Corn,1.73,3,3,FALSE
Corn-Alfalfa-Grassland/Pasture-Corn-Corn-Corn,3.24,5,3,FALSE
Corn-Alfalfa-Grassland/Pasture-Corn-Corn-Corn,4,5,3,FALSE
Corn-Alfalfa-Grassland/Pasture-Corn-Grassland/Pasture-Corn,2.45,2,3.24,FALSE
Corn-Alfalfa-Grassland/Pasture-Corn-Grassland/Pasture-Corn,3.46,1,3.24,FALSE
Corn-Alfalfa-Grassland/Pasture-Corn-Grassland/Pasture-Corn,4,1,3.24,FALSE
Corn-Alfalfa-Grassland/Pasture-Corn-Soybeans-Corn,2.45,3,4,FALSE
Corn-Alfalfa-Grassland/Pasture-Corn-Soybeans-Corn,4,8,4,TRUE
Corn-Alfalfa-Grassland/Pasture-Corn-Soybeans-Corn,4.24,6,4,FALSE
Corn-Alfalfa-Grassland/Pasture-Developed/Open Space-Winter Wheat-Corn,4.74,1,4.74,TRUE
Corn-Alfalfa-Grassland/Pasture-Grassland/Pasture-Alfalfa-Corn,2.45,1,3.67,FALSE
Corn-Alfalfa-Grassland/Pasture-Grassland/Pasture-Alfalfa-Corn,3.46,3,3.67,FALSE
Corn-Alfalfa-Grassland/Pasture-Grassland/Pasture-Alfalfa-Corn,4.24,1,3.67,FALSE
Corn-Alfalfa-Grassland/Pasture-Grassland/Pasture-Corn-Corn,2.45,2,3.46,FALSE
Corn-Alfalfa-Grassland/Pasture-Grassland/Pasture-Corn-Corn,3,1,3.46,FALSE
Corn-Alfalfa-Grassland/Pasture-Grassland/Pasture-Corn-Corn,3.46,4,3.46,TRUE
Corn-Alfalfa-Grassland/Pasture-Grassland/Pasture-Corn-Corn,3.67,2,3.46,FALSE
Corn-Alfalfa-Grassland/Pasture-Grassland/Pasture-Corn-Corn,4.24,1,3.46,FALSE
Corn-Alfalfa-Grassland/Pasture-Grassland/Pasture-Deciduous Forest-Corn,4.74,1,4.24,FALSE
Corn-Alfalfa-Grassland/Pasture-Grassland/Pasture-Grassland/Pasture-Corn,2,2,3.46,FALSE
Corn-Alfalfa-Grassland/Pasture-Grassland/Pasture-Grassland/Pasture-Corn,3.24,1,3.46,FALSE
Corn-Alfalfa-Grassland/Pasture-Grassland/Pasture-Grassland/Pasture-Corn,3.46,5,3.46,TRUE
Corn-Alfalfa-Grassland/Pasture-Grassland/Pasture-Grassland/Pasture-Corn,4,2,3.46,FALSE
Corn-Alfalfa-Grassland/Pasture-Grassland/Pasture-Grassland/Pasture-Corn,4.24,1,3.46,FALSE
Corn-Alfalfa-Grassland/Pasture-Grassland/Pasture-Other Hay/Non Alfalfa-Corn,3,1,4.24,FALSE
Corn-Alfalfa-Grassland/Pasture-Grassland/Pasture-Other Hay/Non Alfalfa-Corn,4,1,4.24,FALSE
Corn-Alfalfa-Grassland/Pasture-Grassland/Pasture-Soybeans-Corn,1.41,1,4.24,FALSE
Corn-Alfalfa-Grassland/Pasture-Grassland/Pasture-Soybeans-Corn,3,1,4.24,FALSE
Corn-Alfalfa-Grassland/Pasture-Grassland/Pasture-Soybeans-Corn,4,2,4.24,FALSE
Corn-Alfalfa-Grassland/Pasture-Grassland/Pasture-Soybeans-Corn,4.24,4,4.24,TRUE
Corn-Alfalfa-Grassland/Pasture-Other Hay/Non Alfalfa-Soybeans-Corn,4.74,1,4.74,TRUE
Corn-Alfalfa-Grassland/Pasture-Other Hay/Non Alfalfa-Soybeans-Corn,5.2,1,4.74,FALSE
Corn-Alfalfa-Grassland/Pasture-Soybeans-Alfalfa-Corn,2.45,1,4.24,FALSE
Corn-Alfalfa-Grassland/Pasture-Soybeans-Corn-Corn,1.41,1,4,FALSE
Corn-Alfalfa-Grassland/Pasture-Soybeans-Corn-Corn,4,2,4,TRUE
Corn-Alfalfa-Grassland/Pasture-Soybeans-Corn-Corn,4.24,2,4,FALSE
Corn-Alfalfa-Grassland/Pasture-Soybeans-Grassland/Pasture-Corn,2.45,1,4,FALSE
Corn-Alfalfa-Grassland/Pasture-Soybeans-Soybeans-Corn,4.47,1,4,FALSE
Corn-Alfalfa-Grassland/Pasture-Soybeans-Winter Wheat-Corn,2.45,1,4.74,FALSE
Corn-Alfalfa-Grassland/Pasture-Winter Wheat-Corn-Corn,1.41,1,4,FALSE
Corn-Alfalfa-Grassland/Pasture-Winter Wheat-Corn-Corn,2.45,1,4,FALSE
Corn-Alfalfa-Nonag/Undefined-Corn-Corn-Corn,4,1,NA,FALSE
Corn-Alfalfa-Other Hay/Non Alfalfa-Alfalfa-Alfalfa-Corn,4,1,3.46,FALSE
Corn-Alfalfa-Other Hay/Non Alfalfa-Corn-Corn-Corn,3.24,3,3,FALSE
Corn-Alfalfa-Other Hay/Non Alfalfa-Corn-Corn-Corn,4,1,3,FALSE
Corn-Alfalfa-Other Hay/Non Alfalfa-Corn-Soybeans-Corn,4.24,1,4,FALSE
Corn-Alfalfa-Other Hay/Non Alfalfa-Grassland/Pasture-Soybeans-Corn,4.74,1,4.74,TRUE
Corn-Alfalfa-Other Hay/Non Alfalfa-Other Hay/Non Alfalfa-Other Hay/Non Alfalfa-Corn,4,1,3.46,FALSE
Corn-Alfalfa-Sod/Grass Seed-Corn-Corn-Corn,3.24,1,3,FALSE
Corn-Alfalfa-Soybeans-Alfalfa-Alfalfa-Corn,3.46,1,3.46,TRUE
Corn-Alfalfa-Soybeans-Alfalfa-Corn-Corn,3.46,1,3.24,FALSE
Corn-Alfalfa-Soybeans-Corn-Corn-Corn,3.24,3,3,FALSE
Corn-Alfalfa-Soybeans-Corn-Grassland/Pasture-Corn,4,1,4,TRUE
Corn-Alfalfa-Soybeans-Corn-Grassland/Pasture-Corn,4.24,1,4,FALSE
Corn-Alfalfa-Soybeans-Corn-Soybeans-Corn,1.41,1,3.24,FALSE
Corn-Alfalfa-Soybeans-Corn-Soybeans-Corn,3.24,5,3.24,TRUE
Corn-Alfalfa-Soybeans-Corn-Soybeans-Corn,3.46,6,3.24,FALSE
Corn-Alfalfa-Soybeans-Corn-Soybeans-Corn,4,2,3.24,FALSE
Corn-Alfalfa-Soybeans-Corn-Winter Wheat-Corn,4,2,4,TRUE
Corn-Alfalfa-Soybeans-Fallow/Idle Cropland-Soybeans-Corn,3.74,1,4,FALSE
Corn-Alfalfa-Soybeans-Grassland/Pasture-Corn-Corn,4,1,4,TRUE
Corn-Alfalfa-Soybeans-Grassland/Pasture-Corn-Corn,4.74,1,4,FALSE
Corn-Alfalfa-Soybeans-Grassland/Pasture-Grassland/Pasture-Corn,4,1,4.24,FALSE
Corn-Alfalfa-Soybeans-Grassland/Pasture-Grassland/Pasture-Corn,4.24,1,4.24,TRUE
Corn-Alfalfa-Soybeans-Soybeans-Corn-Corn,3.24,2,3.24,TRUE
Corn-Alfalfa-Soybeans-Soybeans-Soybeans-Corn,3,1,3,TRUE
Corn-Alfalfa-Soybeans-Soybeans-Winter Wheat-Corn,4.47,1,4,FALSE
Corn-Alfalfa-Soybeans-Winter Wheat-Alfalfa-Corn,4.24,1,4.24,TRUE
Corn-Alfalfa-Soybeans-Winter Wheat-Corn-Corn,4.24,1,4,FALSE
Corn-Alfalfa-Soybeans-Winter Wheat-Soybeans-Corn,4,1,4,TRUE
Corn-Alfalfa-Winter Wheat-Alfalfa-Alfalfa-Corn,4,1,3.46,FALSE
Corn-Alfalfa-Winter Wheat-Corn-Corn-Corn,4,1,3,FALSE
Corn-Alfalfa-Winter Wheat-Corn-Soybeans-Corn,4.24,1,4,FALSE
Corn-Barren-Corn-Developed/High Intensity-Developed/High Intensity-Corn,3.74,1,3.24,FALSE
Corn-Barren-Corn-Grassland/Pasture-Corn-Corn,3,1,3,TRUE
Corn-Barren-Grassland/Pasture-Grassland/Pasture-Grassland/Pasture-Corn,4,1,3.46,FALSE
Corn-Barren-Soybeans-Corn-Soybeans-Corn,3.46,1,3.24,FALSE
Corn-Barren-Soybeans-Soybeans-Soybeans-Corn,3,1,3,TRUE
Corn-Cabbage-Corn-Corn-Soybeans-Corn,3,1,3,TRUE
Corn-Cabbage-Pop or Orn Corn-Corn-Corn-Corn,4,1,3,FALSE
Corn-Cabbage-Sweet Corn-Cabbage-Soybeans-Corn,3.74,1,4,FALSE
Corn-Canola-Corn-Corn-Corn-Corn,2,1,1.73,FALSE
Corn-Clouds/No Data-Corn-Soybeans-Dbl Crop WinWht/Soybeans-Corn,2.45,1,NA,FALSE
Corn-Clouds/No Data-Corn-Soybeans-Soybeans-Corn,1.73,3,NA,FALSE
Corn-Clouds/No Data -Alfalfa-Alfalfa-Grassland/Pasture-Corn,4.74,1,NA,FALSE
Corn-Clouds/No Data -Alfalfa-Corn-Soybeans-Corn,1.41,4,NA,FALSE
Corn-Clouds/No Data -Alfalfa-Grassland/Pasture-Soybeans-Corn,1.41,1,NA,FALSE
Corn-Clouds/No Data -Clouds/No Data -Corn-Corn-Corn,0,80,NA,FALSE
Corn-Clouds/No Data -Clouds/No Data -Corn-Corn-Corn,2.45,3,NA,FALSE
Corn-Clouds/No Data -Clouds/No Data -Corn-Corn-Corn,3.24,4,NA,FALSE
Corn-Clouds/No Data -Clouds/No Data -Corn-Corn-Corn,3.46,1,NA,FALSE
Corn-Clouds/No Data -Clouds/No Data -Corn-Dbl Crop WinWht/Soybeans-Corn,0,1,NA,FALSE
Corn-Clouds/No Data -Clouds/No Data -Corn-Deciduous Forest-Corn,0,2,NA,FALSE
Corn-Clouds/No Data -Clouds/No Data -Corn-Deciduous Forest-Corn,3.24,1,NA,FALSE
Corn-Clouds/No Data -Clouds/No Data -Corn-Soybeans-Corn,0,41,NA,FALSE
Corn-Clouds/No Data -Clouds/No Data -Corn-Soybeans-Corn,3.24,6,NA,FALSE
Corn-Clouds/No Data -Clouds/No Data -Corn-Soybeans-Corn,3.46,3,NA,FALSE
Corn-Clouds/No Data -Clouds/No Data -Corn-Soybeans-Corn,3.74,1,NA,FALSE
Corn-Clouds/No Data -Clouds/No Data -Corn-Soybeans-Corn,4,1,NA,FALSE
Corn-Clouds/No Data -Clouds/No Data -Corn-Winter Wheat-Corn,0,1,NA,FALSE
Corn-Clouds/No Data -Clouds/No Data -Grassland/Pasture-Corn-Corn,0,17,NA,FALSE
Corn-Clouds/No Data -Clouds/No Data -Grassland/Pasture-Dbl Crop WinWht/Soybeans-Corn,0,9,NA,FALSE
Corn-Clouds/No Data -Clouds/No Data -Grassland/Pasture-Deciduous Forest-Corn,0,2,NA,FALSE
Corn-Clouds/No Data -Clouds/No Data -Grassland/Pasture-Grassland/Pasture-Corn,0,9,NA,FALSE
Corn-Clouds/No Data -Clouds/No Data -Grassland/Pasture-Soybeans-Corn,0,10,NA,FALSE
Corn-Clouds/No Data -Clouds/No Data -Grassland/Pasture-Winter Wheat-Corn,4.47,1,NA,FALSE
Corn-Clouds/No Data -Clouds/No Data -Soybeans-Corn-Corn,0,61,NA,FALSE
Corn-Clouds/No Data -Clouds/No Data -Soybeans-Corn-Corn,3.24,1,NA,FALSE
Corn-Clouds/No Data -Clouds/No Data -Soybeans-Corn-Corn,3.46,1,NA,FALSE
Corn-Clouds/No Data -Clouds/No Data -Soybeans-Dbl Crop WinWht/Soybeans-Corn,0,16,NA,FALSE
Corn-Clouds/No Data -Clouds/No Data -Soybeans-Deciduous Forest-Corn,0,3,NA,FALSE
Corn-Clouds/No Data -Clouds/No Data -Soybeans-Grassland/Pasture-Corn,0,4,NA,FALSE
Corn-Clouds/No Data -Clouds/No Data -Soybeans-Soybeans-Corn,0,5,NA,FALSE
Corn-Clouds/No Data -Clouds/No Data -Soybeans-Soybeans-Corn,3,1,NA,FALSE
Corn-Clouds/No Data -Clouds/No Data -Soybeans-Winter Wheat-Corn,0,1,NA,FALSE
Corn-Clouds/No Data -Clouds/No Data -Winter Wheat-Soybeans-Corn,0,1,NA,FALSE
Corn-Clouds/No Data -Corn-Corn-Alfalfa-Corn,3.74,1,NA,FALSE
Corn-Clouds/No Data -Corn-Corn-Corn-Corn,0,106,NA,FALSE
Corn-Clouds/No Data -Corn-Corn-Corn-Corn,1.41,374,NA,FALSE
Corn-Clouds/No Data -Corn-Corn-Corn-Corn,2,109,NA,FALSE
Corn-Clouds/No Data -Corn-Corn-Corn-Corn,2.74,82,NA,FALSE
Corn-Clouds/No Data -Corn-Corn-Corn-Corn,3,25,NA,FALSE
Corn-Clouds/No Data -Corn-Corn-Corn-Corn,3.24,1,NA,FALSE
Corn-Clouds/No Data -Corn-Corn-Corn-Corn,3.74,34,NA,FALSE
Corn-Clouds/No Data -Corn-Corn-Dbl Crop WinWht/Soybeans-Corn,0,4,NA,FALSE
Corn-Clouds/No Data -Corn-Corn-Dbl Crop WinWht/Soybeans-Corn,1.41,3,NA,FALSE
Corn-Clouds/No Data -Corn-Corn-Dbl Crop WinWht/Soybeans-Corn,3.74,2,NA,FALSE
Corn-Clouds/No Data -Corn-Corn-Deciduous Forest-Corn,0,6,NA,FALSE
Corn-Clouds/No Data -Corn-Corn-Fallow/Idle Cropland-Corn,3.74,2,NA,FALSE
Corn-Clouds/No Data -Corn-Corn-Grassland/Pasture-Corn,0,2,NA,FALSE
Corn-Clouds/No Data -Corn-Corn-Grassland/Pasture-Corn,3,1,NA,FALSE
Corn-Clouds/No Data -Corn-Corn-Soybeans-Corn,0,41,NA,FALSE
Corn-Clouds/No Data -Corn-Corn-Soybeans-Corn,1.41,187,NA,FALSE
Corn-Clouds/No Data -Corn-Corn-Soybeans-Corn,3,39,NA,FALSE
Corn-Clouds/No Data -Corn-Corn-Soybeans-Corn,3.24,29,NA,FALSE
Corn-Clouds/No Data -Corn-Corn-Soybeans-Corn,3.74,8,NA,FALSE
Corn-Clouds/No Data -Corn-Corn-Soybeans-Corn,4,3,NA,FALSE
Corn-Clouds/No Data -Corn-Corn-Winter Wheat-Corn,0,1,NA,FALSE
Corn-Clouds/No Data -Corn-Corn-Winter Wheat-Corn,1.41,4,NA,FALSE
Corn-Clouds/No Data -Corn-Corn-Winter Wheat-Corn,3.74,1,NA,FALSE
Corn-Clouds/No Data -Corn-Dbl Crop WinWht/Soybeans-Corn-Corn,0,1,NA,FALSE
Corn-Clouds/No Data -Corn-Dbl Crop WinWht/Soybeans-Corn-Corn,1.41,2,NA,FALSE
Corn-Clouds/No Data -Corn-Dbl Crop WinWht/Soybeans-Corn-Corn,3.74,1,NA,FALSE
Corn-Clouds/No Data -Corn-Dbl Crop WinWht/Soybeans-Soybeans-Corn,1.41,5,NA,FALSE
Corn-Clouds/No Data -Corn-Deciduous Forest-Corn-Corn,1.41,2,NA,FALSE
Corn-Clouds/No Data -Corn-Deciduous Forest-Corn-Corn,3,2,NA,FALSE
Corn-Clouds/No Data -Corn-Deciduous Forest-Corn-Corn,3.74,1,NA,FALSE
Corn-Clouds/No Data -Corn-Deciduous Forest-Deciduous Forest-Corn,1.41,2,NA,FALSE
Corn-Clouds/No Data -Corn-Deciduous Forest-Grassland/Pasture-Corn,1.41,1,NA,FALSE
Corn-Clouds/No Data -Corn-Deciduous Forest-Soybeans-Corn,1.41,2,NA,FALSE
Corn-Clouds/No Data -Corn-Deciduous Forest-Soybeans-Corn,4.47,1,NA,FALSE
Corn-Clouds/No Data -Corn-Grassland/Pasture-Corn-Corn,0,16,NA,FALSE
Corn-Clouds/No Data -Corn-Grassland/Pasture-Corn-Corn,1.41,1,NA,FALSE
Corn-Clouds/No Data -Corn-Grassland/Pasture-Corn-Corn,3,1,NA,FALSE
Corn-Clouds/No Data -Corn-Grassland/Pasture-Corn-Corn,3.24,1,NA,FALSE
