"","rot_cropC-C-C-C-S-C","rot_cropC-C-C-S-C-C","rot_cropC-C-C-S-S-C","rot_cropC-C-C-S-W-C","rot_cropC-C-S-C-C-C","rot_cropC-C-S-C-S-C","rot_cropC-S-C-C-C-C","rot_cropC-S-C-C-S-C","rot_cropC-S-C-S-C-C","rot_cropC-S-C-S-S-C","rot_cropC-S-C-W-S-C","rot_cropC-S-S-S-S-C","rot_cropS-C-C-C-C-C","rot_cropS-C-C-C-S-C","rot_cropS-C-C-S-S-C","rot_cropS-C-C-S-W-C","rot_cropS-C-S-C-C-C","rot_cropS-C-S-C-S-C","rot_cropS-C-S-S-C-C","rot_cropS-C-S-S-S-C","rot_cropS-C-S-W-S-C","rot_cropS-S-C-C-C-C","rot_cropS-S-C-C-S-C","rot_cropS-S-C-S-C-C","rot_cropS-S-C-S-S-C","rot_cropS-S-S-C-S-C","rot_cropS-S-S-S-S-C","rot_cropW-C-C-S-W-C","pr_6","pr_7","pr_8","I(I(pr_6^2))","I(I(pr_7^2))","I(I(pr_8^2))","cGDD_6m","cGDD_7m","cGDD_8m","EDD_6","EDD_7","EDD_8","vpd_6","vpd_7","vpd_8","soil_6","soil_7","soil_8"
"pr_8",2.20068217976631,-10.2543776170772,-6.38846457464115,8.00532735461163,-0.484384899777155,2.85680048162455,-9.7463520743577,0.0140415257755643,5.26911603321088,4.19854913579014,-16.3935026444025,-9.70976145086948,0.12043662705224,1.7344871478382,2.39524307932104,-9.45537621873176,-3.55717221443431,0.941059429848527,6.918182600125,-16.7425374582638,-0.0219030814962395,8.12733777854409,-2.06896330994594,-6.89401438172546,-8.08137335107861,-8.60053748288642,-7.43366946119694,17.2464419295288,0.190212832315526,-0.123242469277831,0.548782445518773,-0.000456515594785429,0.000432262747386243,-0.0015986009355279,-1.58736976178454,-1.51148913067508,0.35665407704655,49.9589640537334,32.0473021430543,-9.69972486888116,-84.0003686998751,3.96969288222316,11.5481346789801,-0.001711144705846,0.133904927032289,-0.168422501401231
"I(I(pr_6^2))",0.0231095961785666,0.00223836632365755,0.0818705917252575,0.0166011827124734,0.0274203252571798,0.0280169886832229,0.0640145255065161,0.057171651895949,0.0249880657890613,0.0308167284331799,-0.125956234100438,-0.0073719695709845,0.0126529530121985,0.0322722092513921,0.0667208794211227,0.106794545175869,0.0461287819111408,0.0246641670770619,0.0442144938566612,0.0967818616951,-0.0277440654229529,-0.0229199767915121,0.0411461558162572,-0.022067179120827,0.0456858298258694,0.0606818132177463,0.0541191303707422,-0.0277643462162298,-0.0105996177971125,0.000255017063421925,-0.000456515594785429,3.66899795658616e-05,-1.3745577110621e-06,1.51180276528709e-06,-0.00178931749282693,0.0105651174514189,-0.00205186575150165,0.0223101139103865,-0.285690497327365,-0.00264855602212127,-0.0851720558725547,0.103818976344068,0.0740621467395681,0.00180921037107688,0.000231457596517727,-0.000329786575821801
"I(I(pr_7^2))",0.0120697461300524,-0.0070782751281237,0.0570767467900733,0.0139015882647849,0.0148869849257666,0.016804642576766,-0.0843709507365212,0.00549196264902493,0.0028626099941309,0.0372893131798348,-0.0266335254892547,-0.0252984339711434,0.00424425001727224,-0.0118286234945658,0.0205493047859523,-0.00158641938503494,-0.0113693240678632,0.00452068800418581,0.0506781836967433,-0.010472667567036,0.0451190814260019,-0.00694569276348167,0.0237894193670278,-0.038965300677008,0.00722843302315471,-0.00869742682632563,0.00742896475336218,-0.0143691652370764,0.000726472144369423,-0.00264273451215866,0.000432262747386243,-1.3745577110621e-06,9.57300383557075e-06,-1.16183705662822e-06,-0.00500692289359057,-0.00883860642769496,0.00119164243727639,0.157348308738576,0.176282131748214,-0.0693857647696419,-0.319918673742516,0.108830596140937,0.0524790298622626,-9.99522758000663e-06,0.000560812568434131,-0.00047277123655997
"I(I(pr_8^2))",-0.00586273644246335,0.0289952957955894,0.0126807121962253,-0.0305653482748086,0.000817871136497672,-0.00651968103484018,0.0277020780174149,0.00157972876547799,-0.0156270782985154,-0.0104649901767675,0.0580375873637499,0.0210290859338682,-0.00330804527405326,-0.00245289732304787,-0.00598588513095237,0.0228818946758859,0.0102526700438056,0.000875813882156163,-0.0111185850176756,0.0263367577691649,-0.013967597102565,-0.0303195157618358,-0.00150985763892582,0.0194412268816633,0.0306487139576735,0.00694469133368707,0.0153529436478201,-0.0107329063417158,-0.000597041820923695,0.000340050756914861,-0.0015986009355279,1.51180276528709e-06,-1.16183705662822e-06,5.47275904993362e-06,0.00386608530355047,0.00386552889999434,-3.52972787161852e-05,-0.117961423291544,-0.0750040726239051,0.00640782148178957,0.208499869814513,-0.0458798878931659,-0.011051306468736,4.25456848792018e-05,-0.000302343653021416,0.000351152101249831
"cGDD_6m",-51.3861592663773,99.7924193097989,52.3381513987667,-167.55934640007,-10.7192852829797,-43.5945622302304,107.3990216448,-8.03198182986725,-13.7643146403396,-42.3428792428272,115.936305215731,-0.2103833544234,-15.4439510180282,-3.36608056054987,35.0987187238186,68.5566362301364,9.71855454456702,-21.9901051164438,-31.6316463189949,36.0483643882259,44.0283770040222,-34.5868228652653,14.4521752155027,38.8847549219996,34.401442059917,73.7823709506274,5.97053922809753,-5.70207188320731,-0.386216437807349,1.83738405034678,-1.58736976178454,-0.00178931749282693,-0.00500692289359057,0.00386608530355047,42.5402138736537,12.7665407359297,-8.31991575247451,-1117.16056488209,-219.24692297393,191.578521549759,1105.24976792534,-349.291092554775,-130.925105574803,0.275476157064963,-1.12938770201182,0.520454043975634
"cGDD_7m",-31.406275513757,75.8204580268462,-89.0789593671787,-5.29587177951936,-4.11252749855311,-28.9326484561978,268.795482862212,26.3839548526946,27.8941849884819,-53.5226091360405,-116.734132152268,37.4033000674691,-3.68543686137085,37.6512958513938,7.11566957615707,130.872634400307,59.6601605994606,18.5611947712422,1.69977272933171,76.2443682229618,29.0215392800384,30.1261319885443,3.96147842786416,54.7243876922363,38.1563277513403,86.6322164022108,10.4570904849445,-106.33391944339,-3.5375431797851,2.70901961710942,-1.51148913067508,0.0105651174514189,-0.00883860642769496,0.00386552889999434,12.7665407359297,34.1415080151813,-4.85906183154461,-355.967094059689,-818.023254041208,145.970587899605,597.545592644189,237.300653242415,-72.6989337592597,0.84407441422735,-1.76789300550845,1.49671729706264
"cGDD_8m",3.42036076934318,-19.2816178932728,-54.7191407821126,18.6308731403833,2.57049690892425,18.4041753867297,-9.87346755708204,18.2937717187679,8.50220067505417,1.42629947522089,87.8446069355386,-34.8871770745918,0.227054933784813,5.92099863827699,-7.86347482578674,-80.375201863021,5.01736446432273,8.95597918132438,45.4230046161139,-56.8887993642568,-93.9688489137369,-18.5959326081459,-25.8507294038227,-68.7362405269192,8.82721289305985,-61.7157485564294,-16.110857903435,40.2485370266542,0.743716496729538,-0.328265794129014,0.35665407704655,-0.00205186575150165,0.00119164243727639,-3.52972787161852e-05,-8.31991575247451,-4.85906183154461,12.6844611782029,213.722902020361,135.149602246194,-338.445759981087,-135.0428692381,-263.691251521518,385.456310273984,-0.615201054778701,-0.081951524288404,-0.065135284409652
"EDD_6",1345.41809942021,-2307.03481451573,-1830.21147153612,3712.71051663382,404.787259179609,995.706840192903,-2371.96404870076,349.904280483945,371.278799287494,964.829289770898,-2147.99847107534,-144.00851462349,328.266425847924,326.519158712927,-977.622671436673,-604.829821410175,-258.800967868442,698.999921222513,1761.87463804273,-2767.31483105782,-1437.05913255778,348.465472600645,-382.515527077445,-1855.44345888784,-844.764962278174,-3043.13548243432,-527.142100894527,981.370951671341,16.447463237437,-52.7982147263656,49.9589640537334,0.0223101139103865,0.157348308738576,-0.117961423291544,-1117.16056488209,-355.967094059689,213.722902020361,32345.6108313521,5309.69474229508,-4397.33013008812,-41768.8523249901,13732.9457146492,1969.41538822166,-1.19188006339142,34.1185993760245,-19.6998100794399
"EDD_7",713.289409432648,-1924.14996497798,1055.82266799117,590.324938905526,-13.0041378406007,748.669491248916,-5969.30396421943,-753.445349466705,-700.47206804142,1233.92761073191,5471.8132562364,-1219.72026857221,-58.3642346881815,-977.60256732206,67.4751971198808,-4386.73918742246,-1435.38111773142,-440.042773656222,-389.873903184727,-1856.76779961197,-809.728458604382,-887.124194871809,264.766606415743,-892.284985800111,-805.542753828023,-2340.13281304151,-318.453341154815,4421.40927905083,89.788716480239,-54.1139260058008,32.0473021430543,-0.285690497327365,0.176282131748214,-0.0750040726239051,-219.24692297393,-818.023254041208,135.149602246194,5309.69474229508,21710.1411078074,-3709.09329292018,-8358.99419192081,-13475.7691158925,1690.77891340631,-17.4628824458234,26.6424071251936,-30.536654323183
"EDD_8",73.2744102187118,1129.99175059844,-246.975729440503,-328.252437813361,-347.947688636216,-475.989964912946,960.73268947161,-677.945447827944,93.6729822158709,-243.109745060669,-876.852239398242,548.170002432738,322.822105761357,260.072429335163,1383.75291669485,180.966186687843,93.4198032241459,-12.4498034330958,-1565.45257815845,-497.264471790529,2328.00975567525,518.608504545109,-694.768012070481,1604.01932299891,-847.564813975277,-214.614628238162,-197.426576982102,-1218.78048976572,-9.86721379137075,14.7880581464009,-9.69972486888116,-0.00264855602212127,-0.0693857647696419,0.00640782148178957,191.578521549759,145.970587899605,-338.445759981087,-4397.33013008812,-3709.09329292018,13133.226159269,1559.15215623893,7853.82476116091,-20418.2655605127,3.4980895652329,12.2195172689445,-5.2648914747863
"vpd_6",-2163.74810069997,2239.07319948009,2986.95754153478,-6023.37798688734,-2120.45689416307,-799.123117524477,3652.79237004768,-1897.17881671245,-279.235895621391,-2179.84443560349,-1008.02720706817,2320.40295628361,-261.199142647212,-657.647081957873,1665.07892540332,-3574.84582555338,-402.543946474433,-1426.81316985897,-5925.68894653703,8827.69364798187,2529.74648402092,1193.02138008416,-617.586529123309,4906.81848062445,672.0443110279,5835.88293016037,1103.14485621377,-1665.89232947793,6.56165575860664,97.3767023582779,-84.0003686998751,-0.0851720558725547,-0.319918673742516,0.208499869814513,1105.24976792534,597.545592644189,-135.0428692381,-41768.8523249901,-8358.99419192081,1559.15215623893,112356.407271828,-34898.4336673346,3220.57880664053,-2.03283286651367,-66.7192066964166,38.4302827971153
"vpd_7",987.354302266783,363.612356710288,3144.22591032451,-3409.50590615061,1229.85587583524,126.687469487383,-2229.4839854783,101.695182901466,720.188121376559,868.403997142089,-8053.5999685105,1429.35978301941,572.3201873575,922.443432666852,-794.796422161703,5243.92854528861,472.435314478077,661.82146874583,-126.371470306186,-2073.8277007677,3221.58915076275,90.9360367101173,-967.97763316274,957.58623520594,-502.542392260973,-452.231451001588,-84.3552787609005,-8116.99884200999,-10.2630490970483,-41.3910106748092,3.96969288222316,0.103818976344068,0.108830596140937,-0.0458798878931659,-349.291092554775,237.300653242415,-263.691251521518,13732.9457146492,-13475.7691158925,7853.82476116091,-34898.4336673346,51084.4530188802,-13887.419892974,-17.7315216598726,56.0792866576222,-2.8508425591062
"vpd_8",-407.595209915189,-1721.17633775937,3053.50229200706,563.793236084708,479.017581376434,455.697413992597,-36.2511097603267,1158.64069978767,-530.078994969597,305.719299756724,-976.579680794682,1311.55426394469,-733.318459152909,-646.961339783452,-2469.95775818458,3336.81193657248,92.439412314099,-116.616142736395,2632.33869583267,3845.24143419359,-3407.73070492748,797.768622332512,3302.37198947671,-1182.62938987686,2187.75141164658,3774.09654455467,1156.44613061913,4365.58055645363,-4.6704820358986,5.44332927721453,11.5481346789801,0.0740621467395681,0.0524790298622626,-0.011051306468736,-130.925105574803,-72.6989337592597,385.456310273984,1969.41538822166,1690.77891340631,-20418.2655605127,3220.57880664053,-13887.419892974,42638.4192059749,17.6166261296506,-31.547790520594,15.9757545921952
"soil_6",-2.61235243425339,3.0208934658824,-13.2617002313501,9.89742375709205,2.78076884932007,-1.04324554248476,14.570701906778,8.07507901281756,-4.5821452574466,-2.13284003024046,-18.9657223576237,-0.909508413263488,2.21942636665717,2.37386433773236,-0.279004898635736,18.7012727303032,5.28301604475207,1.24100086191604,-8.14389644670812,15.8384480567853,-6.90022151933798,9.93910752643786,3.98988339545503,-1.17239484180991,9.05126709601822,5.83263713753962,6.23398782322005,4.12728393742194,-0.589076525971509,0.104243262095496,-0.001711144705846,0.00180921037107688,-9.99522758000663e-06,4.25456848792018e-05,0.275476157064963,0.84407441422735,-0.615201054778701,-1.19188006339142,-17.4628824458234,3.4980895652329,-2.03283286651367,-17.7315216598726,17.6166261296506,0.910342465629469,-0.303002739978201,-0.0366844601714638
"soil_7",-1.15518316441103,-7.44326762580845,-20.6167357095739,-15.7332214888133,-5.25815675315714,-2.85516099849862,-27.8954184711649,-6.67661171305042,-4.1961481398392,0.992471361972284,-29.077652264947,-6.00477701931914,1.13221718581869,-4.59072319423603,-9.30238491721592,-12.4552700422347,-7.05536111263772,-5.38340768355043,-6.31174046213003,-18.6887041451213,-9.55921279779869,0.108177773322478,-18.4457153017613,-6.98685156064391,-6.39368794530951,-20.2590477573706,-9.48330182989724,-0.0903916894534071,-0.00124805355042409,-0.236859120072276,0.133904927032289,0.000231457596517727,0.000560812568434131,-0.000302343653021416,-1.12938770201182,-1.76789300550845,-0.081951524288404,34.1185993760245,26.6424071251936,12.2195172689445,-66.7192066964166,56.0792866576222,-31.547790520594,-0.303002739978201,0.874293491681229,-0.462665260344228
"soil_8",0.98408992244675,3.17395512445195,14.7638706773385,1.76981273768044,7.00698917405231,-0.165618610943945,9.96134140463542,3.65650746886081,1.30122160359805,-1.5510039253357,25.231315815811,11.3634133248075,-3.2912686965249,0.944867478974381,-2.2897344912973,8.19502023030057,2.26634703781806,3.15687971485209,3.99487765328815,14.0333748996583,11.1323315133317,-5.68307312113523,15.0800886025615,3.68273426017235,5.95497814047664,14.5658057380546,6.11836034770759,-24.3312965425467,0.0667907698907345,0.141877445804696,-0.168422501401231,-0.000329786575821801,-0.00047277123655997,0.000351152101249831,0.520454043975634,1.49671729706264,-0.065135284409652,-19.6998100794399,-30.536654323183,-5.2648914747863,38.4302827971153,-2.8508425591062,15.9757545921952,-0.0366844601714638,-0.462665260344228,0.49987125841923
